Tweet Id,Followers,Friends,Favorites,Day,Month,Date,Time,Year,Pos,Neg,Mentions_count,Hashtags_count,bin,Mentions_score,Hashtags_score,Mentions_score_avg,Hashtags_score_avg
1.18E+18,236,200,5779,5,10,4,5,2019,1,-1,0,0,3,0,0,0,0
1.24147E+18,225643,69,28087,6,3,21,21,2020,2,-2,0,0,3,0,0,0,0
1.19304E+18,7648848,634,34751,6,11,9,5,2019,1,-1,0,0,3,0,0,0,0
1.25119E+18,512602,683,6746,5,4,17,16,2020,2,-4,1,0,3,287,0,287,0
1.24719E+18,7156007,1716,3456,1,4,6,15,2020,1,-1,1,2,3,123,464712,123,232356
1.23778E+18,8040939,70356,3083,3,3,11,16,2020,1,-1,0,0,3,0,0,0,0
1.24107E+18,102469,96,2331,5,3,20,18,2020,1,-1,1,1,3,446,225,446,225
1.24284E+18,281961,10078,4085,3,3,25,15,2020,1,-4,0,0,3,0,0,0,0
1.22372E+18,6437598,705,8189,6,2,1,21,2020,1,-1,0,0,3,0,0,0,0
1.23579E+18,36890,2260,5742,5,3,6,4,2020,2,-3,0,0,3,0,0,0,0
1.19912E+18,116246,17603,2208,2,11,26,0,2019,1,-1,0,0,3,0,0,0,0
1.22631E+18,2876,524,1900,7,2,9,1,2020,1,-3,0,0,3,0,0,0,0
1.24767E+18,4063386,544,5206,2,4,7,23,2020,2,-3,0,0,3,0,0,0,0
1.24492E+18,5669,110,1941,2,3,31,9,2020,2,-3,0,3,3,0,259985,0,86661.66667
1.25309E+18,759367,1312,7626,3,4,22,22,2020,1,-1,0,0,3,0,0,0,0
1.24208E+18,46148,18048,3395,1,3,23,13,2020,1,-1,0,2,3,0,59,0,29.5
1.239E+18,212934,132851,3915,7,3,15,1,2020,1,-1,2,2,3,5182,45417,2591,22708.5
1.23552E+18,526,880,3383,4,3,5,10,2020,3,-1,0,0,3,0,0,0,0
1.24137E+18,29491,907,14024,6,3,21,14,2020,2,-1,0,0,3,0,0,0,0
1.24822E+18,55193728,2367,36263,4,4,9,12,2020,2,-1,1,0,3,847,0,847,0
1.19146E+18,406785,771,3134,1,11,4,20,2019,1,-1,0,9,3,0,17178,0,1908.666667
1.24144E+18,19655,1431,10497,6,3,21,19,2020,1,-1,0,0,3,0,0,0,0
1.24875E+18,4246029,1,6917,5,4,10,23,2020,2,-1,1,0,3,3,0,3,0
1.20955E+18,195535,752,3149,2,12,24,19,2019,2,-3,0,0,3,0,0,0,0
1.24113E+18,2337,2276,1074,5,3,20,22,2020,2,-2,0,0,3,0,0,0,0
1.23801E+18,7165193,1879,9434,4,3,12,7,2020,1,-2,2,0,3,17132,0,8566,0
1.23865E+18,1094027,2682,28503,6,3,14,1,2020,1,-1,0,0,3,0,0,0,0
1.24299E+18,85779,667,5034,4,3,26,1,2020,1,-1,0,1,3,0,6384,0,6384
1.24757E+18,612533,82091,15895,2,4,7,16,2020,1,-3,0,0,3,0,0,0,0
1.23817E+18,277,218,17125,4,3,12,18,2020,1,-1,0,0,3,0,0,0,0
1.23631E+18,733,545,15442,6,3,7,15,2020,1,-1,0,0,3,0,0,0,0
1.24286E+18,2169881,25321,5030,3,3,25,17,2020,1,-3,0,0,3,0,0,0,0
1.22565E+18,2690362,609,3300,5,2,7,5,2020,1,-1,0,0,3,0,0,0,0
1.23593E+18,427,100,1602,5,3,6,14,2020,1,-2,1,0,3,5191,0,5191,0
1.25047E+18,1767535,616,11163,3,4,15,17,2020,1,-1,0,1,3,0,4356,0,4356
1.2341E+18,511002,194,3639,7,3,1,13,2020,1,-4,0,0,3,0,0,0,0
1.24874E+18,60561625,1143,14908,5,4,10,22,2020,2,-2,1,0,3,1,0,1,0
1.23924E+18,2004,1271,11192,7,3,15,17,2020,2,-1,0,0,3,0,0,0,0
1.2389E+18,73884829,47,14968,6,3,14,19,2020,3,-1,1,0,3,4375,0,4375,0
1.21068E+18,9580,16,29478,5,12,27,21,2019,2,-1,0,0,3,0,0,0,0
1.241E+18,54134715,2375,15300,5,3,20,13,2020,1,-1,0,1,3,0,16536,0,16536
1.25112E+18,720954,1619,4702,5,4,17,11,2020,1,-1,1,0,3,118,0,118,0
1.18497E+18,610743,5187,14828,4,10,17,23,2019,2,-1,0,0,3,0,0,0,0
1.18988E+18,24882,1979,3092,4,10,31,12,2019,1,-1,0,0,3,0,0,0,0
1.23669E+18,241130,16764,4692,7,3,8,16,2020,1,-2,0,0,3,0,0,0,0
1.20919E+18,324675,1672,2584,1,12,23,19,2019,1,-3,0,0,3,0,0,0,0
1.21407E+18,192189,694,2106,1,1,6,6,2020,1,-3,0,0,3,0,0,0,0
1.24582E+18,535706,363,28001,4,4,2,20,2020,4,-2,0,0,3,0,0,0,0
1.2314E+18,20629,3292,984,7,2,23,2,2020,1,-3,0,0,3,0,0,0,0
1.22627E+18,15648,282,2421,6,2,8,22,2020,1,-1,0,1,3,0,205754,0,205754
1.25117E+18,3316501,337,6786,5,4,17,15,2020,1,-1,0,0,3,0,0,0,0
1.20414E+18,90886,78251,9404,1,12,9,21,2019,2,-2,0,0,3,0,0,0,0
1.24247E+18,5175,2103,4092,2,3,24,15,2020,2,-2,0,0,3,0,0,0,0
1.19025E+18,133456,271,7146,5,11,1,12,2019,2,-1,0,0,3,0,0,0,0
1.22762E+18,31237,161,3820,3,2,12,15,2020,2,-2,1,7,3,3917,477,3917,68.14285714
1.24137E+18,143882,678,3864,6,3,21,14,2020,1,-4,0,0,3,0,0,0,0
1.18139E+18,20736,567,2889,2,10,8,1,2019,3,-1,0,1,3,0,5,0,5
1.25036E+18,360815,247,9416,3,4,15,9,2020,2,-3,2,1,3,12,205754,6,205754
1.25529E+18,324269,104846,3182,3,4,29,0,2020,1,-1,0,1,3,0,1292,0,1292
1.24683E+18,264152,69,28391,7,4,5,16,2020,1,-4,0,0,3,0,0,0,0
1.22039E+18,65508,263,4754,4,1,23,16,2020,1,-1,0,0,3,0,0,0,0
1.24224E+18,51419,1218,5735,2,3,24,0,2020,2,-3,0,0,3,0,0,0,0
1.22265E+18,377222,1882,6514,3,1,29,22,2020,2,-1,0,0,3,0,0,0,0
1.24575E+18,67204,831,2654,4,4,2,16,2020,1,-2,0,0,3,0,0,0,0
1.23844E+18,46938,1061,2356,5,3,13,12,2020,1,-3,0,0,3,0,0,0,0
1.23851E+18,362485,354,1235,5,3,13,16,2020,2,-2,0,7,3,0,575859,0,82265.57143
1.19914E+18,201403,1665,4203,2,11,26,1,2019,1,-1,0,0,3,0,0,0,0
1.23738E+18,7176078,1853,8272,2,3,10,13,2020,3,-3,0,0,3,0,0,0,0
1.25243E+18,16798,12114,2134,2,4,21,2,2020,2,-3,1,2,3,8522,258972,8522,129486
1.23682E+18,127298,1653,6766,1,3,9,1,2020,4,-2,0,0,3,0,0,0,0
1.22145E+18,207512,329,2358,7,1,26,15,2020,1,-1,3,0,3,142216,0,47405.33333,0
1.20288E+18,708230,0,22169,5,12,6,9,2019,1,-1,0,3,3,0,587,0,195.6666667
1.24108E+18,297961,1630,14850,5,3,20,19,2020,1,-5,0,0,3,0,0,0,0
1.22277E+18,2862,3102,3745,4,1,30,6,2020,2,-2,0,1,3,0,4,0,4
1.24243E+18,84595,4329,1154,2,3,24,12,2020,2,-2,1,0,3,6,0,6,0
1.20403E+18,346556,497,5691,1,12,9,13,2019,1,-2,0,0,3,0,0,0,0
1.25101E+18,11454662,18,3989,5,4,17,5,2020,2,-2,0,0,3,0,0,0,0
1.25236E+18,90773,2587,1146,1,4,20,21,2020,3,-2,0,0,3,0,0,0,0
1.2476E+18,1741570,232423,4526,2,4,7,19,2020,2,-1,0,0,3,0,0,0,0
1.19642E+18,1288048,768,3600,1,11,18,13,2019,1,-1,0,0,3,0,0,0,0
1.20518E+18,2584,1,8277,4,12,12,17,2019,2,-1,0,0,3,0,0,0,0
1.21983E+18,59921,5072,3920,3,1,22,4,2020,1,-4,0,0,3,0,0,0,0
1.24576E+18,7068324,1716,4360,4,4,2,16,2020,3,-1,1,3,3,20342,54435,20342,18145
1.22261E+18,750211,616,9026,3,1,29,19,2020,2,-3,1,0,3,668,0,668,0
1.22017E+18,17380,17679,4153,4,1,23,2,2020,1,-1,0,2,3,0,962,0,481
1.24251E+18,440,1088,4782,2,3,24,18,2020,2,-1,0,0,3,0,0,0,0
1.23344E+18,66927,402,5413,5,2,28,16,2020,1,-1,0,0,3,0,0,0,0
1.25311E+18,490274,733,20331,3,4,22,23,2020,1,-1,0,0,3,0,0,0,0
1.23431E+18,87841,2285,9527,1,3,2,3,2020,1,-2,0,0,3,0,0,0,0
1.21816E+18,6895,3307,5187,5,1,17,13,2020,1,-3,0,1,3,0,37340,0,37340
1.24899E+18,2067859,10210,717,6,4,11,15,2020,2,-1,0,0,3,0,0,0,0
1.18727E+18,8243442,19521,67881,4,10,24,7,2019,2,-1,0,0,3,0,0,0,0
1.23765E+18,1287,531,5798,3,3,11,7,2020,4,-1,0,0,3,0,0,0,0
1.21241E+18,596803,991,4263,3,1,1,16,2020,2,-2,0,0,3,0,0,0,0
1.23994E+18,5141265,5775,12016,2,3,17,15,2020,2,-4,0,3,3,0,95,0,31.66666667
1.1859E+18,68569,1393,2636,7,10,20,12,2019,1,-2,0,0,3,0,0,0,0
1.23301E+18,94878,376,5364,4,2,27,12,2020,1,-1,3,0,3,15,0,5,0
1.23708E+18,894300,204,20818,1,3,9,18,2020,2,-1,0,0,3,0,0,0,0
1.20125E+18,86722,3361,3713,7,12,1,21,2019,2,-2,0,0,3,0,0,0,0
1.24385E+18,300187,1103,973,6,3,28,10,2020,1,-4,0,1,3,0,258958,0,258958
1.25441E+18,79449,959,8121,7,4,26,13,2020,1,-1,1,0,3,11561,0,11561,0
1.241E+18,53678595,2373,6591,5,3,20,14,2020,2,-3,0,1,3,0,16536,0,16536
1.24949E+18,3469,144,14863,1,4,13,0,2020,1,-1,0,2,3,0,88,0,44
1.25156E+18,46257752,904,2264,6,4,18,17,2020,1,-2,0,0,3,0,0,0,0
1.20179E+18,3216,472,1677,2,12,3,9,2019,1,-3,0,0,3,0,0,0,0
1.24645E+18,393121,897,3249,6,4,4,15,2020,1,-1,0,0,3,0,0,0,0
1.24096E+18,14810,954,2406,5,3,20,11,2020,3,-4,0,0,3,0,0,0,0
1.21783E+18,6667,409,6001,4,1,16,15,2020,2,-1,0,0,3,0,0,0,0
1.2416E+18,3254,4424,2219,7,3,22,5,2020,1,-1,0,0,3,0,0,0,0
1.24222E+18,68678,4025,25634,1,3,23,22,2020,1,-1,0,0,3,0,0,0,0
1.2404E+18,88109,524,3417,3,3,18,22,2020,1,-1,0,0,3,0,0,0,0
1.25087E+18,312,16,4456,4,4,16,19,2020,2,-1,0,4,3,0,302196,0,75549
1.1841E+18,6862,583,2426,2,10,15,13,2019,1,-1,0,0,3,0,0,0,0
1.24108E+18,595,528,4096,5,3,20,18,2020,2,-1,0,0,3,0,0,0,0
1.2231E+18,132782,2564,1238,5,1,31,4,2020,1,-1,0,0,3,0,0,0,0
1.2454E+18,419,289,1637,3,4,1,17,2020,1,-1,0,0,3,0,0,0,0
1.22055E+18,1276250,1449,9557,5,1,24,3,2020,2,-1,0,0,3,0,0,0,0
1.248E+18,691670,1207,8218,3,4,8,21,2020,1,-1,0,0,3,0,0,0,0
1.22505E+18,497030,95,14112,3,2,5,13,2020,1,-1,0,0,3,0,0,0,0
1.24369E+18,91377,1867,5538,6,3,28,0,2020,1,-1,0,0,3,0,0,0,0
1.21064E+18,15323,1130,5283,5,12,27,19,2019,1,-1,0,0,3,0,0,0,0
1.19784E+18,344368,5053,8338,5,11,22,11,2019,1,-1,0,0,3,0,0,0,0
1.241E+18,313,758,3449,5,3,20,14,2020,2,-1,0,1,3,0,31833,0,31833
1.22523E+18,9002,1334,7567,4,2,6,1,2020,1,-2,0,0,3,0,0,0,0
1.24681E+18,867541,3160,2526,7,4,5,14,2020,2,-1,0,1,3,0,205754,0,205754
1.2446E+18,24419,169,7971,1,3,30,12,2020,2,-1,3,1,3,8990,1,2996.666667,1
1.24543E+18,2040704,458,13893,3,4,1,19,2020,1,-1,0,1,3,0,16096,0,16096
1.1949E+18,888240,67,3370,4,11,14,9,2019,3,-1,1,2,3,1,507,1,253.5
1.23953E+18,6782,5851,2314,1,3,16,12,2020,1,-1,0,1,3,0,486,0,486
1.23852E+18,2406,1375,14614,5,3,13,17,2020,1,-1,0,0,3,0,0,0,0
1.23168E+18,19051,225,1423,7,2,23,20,2020,2,-2,0,3,3,0,6953,0,2317.666667
1.25539E+18,3896,1436,2822,3,4,29,7,2020,2,-1,0,0,3,0,0,0,0
1.22651E+18,16782,0,5906,7,2,9,14,2020,2,-1,0,0,3,0,0,0,0
1.21018E+18,2821,855,18133,4,12,26,12,2019,1,-3,0,0,3,0,0,0,0
1.21623E+18,4254,111,1531,7,1,12,5,2020,4,-1,0,1,3,0,7852,0,7852
1.24211E+18,2900,155,3175,1,3,23,15,2020,1,-1,0,0,3,0,0,0,0
1.24504E+18,54662124,2370,23627,2,3,31,17,2020,2,-1,0,1,3,0,16536,0,16536
1.18585E+18,1042229,919,4221,7,10,20,9,2019,1,-4,0,0,3,0,0,0,0
1.25047E+18,83936,2112,5984,3,4,15,17,2020,2,-1,0,0,3,0,0,0,0
1.24303E+18,122877,995,3844,4,3,26,4,2020,1,-1,0,0,3,0,0,0,0
1.22053E+18,93,77,4289,5,1,24,2,2020,2,-3,0,0,3,0,0,0,0
1.207E+18,364537,1841,11260,2,12,17,18,2019,3,-1,1,0,3,145,0,145,0
1.25024E+18,815460,811,7624,3,4,15,1,2020,1,-3,0,0,3,0,0,0,0
1.24901E+18,159975,995,2147,6,4,11,16,2020,2,-1,0,0,3,0,0,0,0
1.25565E+18,571777,10130,3663,4,4,30,0,2020,2,-4,0,0,3,0,0,0,0
1.24207E+18,322500,5,3693,1,3,23,12,2020,1,-1,0,0,3,0,0,0,0
1.20601E+18,674907,1229,5417,7,12,15,0,2019,1,-1,3,1,3,145042,2147,48347.33333,2147
1.25256E+18,562216,333,4994,2,4,21,11,2020,1,-3,0,0,3,0,0,0,0
1.25502E+18,16084,11326,4472,2,4,28,6,2020,2,-1,0,0,3,0,0,0,0
1.24363E+18,4618584,26,5072,5,3,27,20,2020,1,-1,0,0,3,0,0,0,0
1.25309E+18,322851,2935,16353,3,4,22,22,2020,1,-1,0,0,3,0,0,0,0
1.24011E+18,48499,858,5850,3,3,18,2,2020,1,-1,0,0,3,0,0,0,0
1.25299E+18,295580,2024,3937,3,4,22,15,2020,1,-1,0,2,3,0,6821,0,3410.5
1.2397E+18,222467,1631,3384,1,3,16,23,2020,1,-3,0,0,3,0,0,0,0
1.19592E+18,17613,311,5166,7,11,17,4,2019,2,-1,0,0,3,0,0,0,0
1.24256E+18,199694,5,2763,2,3,24,21,2020,1,-4,0,0,3,0,0,0,0
1.24145E+18,4601,613,14797,6,3,21,19,2020,1,-1,0,0,3,0,0,0,0
1.18584E+18,511,57,3038,7,10,20,8,2019,3,-2,0,5,3,0,5848,0,1169.6
1.23884E+18,573262,817,23698,6,3,14,14,2020,2,-1,1,2,3,26206,258968,26206,129484
1.22821E+18,98654,586,1738,5,2,14,6,2020,3,-3,0,0,3,0,0,0,0
1.24141E+18,289139,6817,4854,6,3,21,16,2020,1,-1,0,0,3,0,0,0,0
1.19265E+18,1966,1989,1554,5,11,8,4,2019,1,-4,1,2,3,3732,80,3732,40
1.25425E+18,1584979,47,2726,7,4,26,3,2020,2,-4,0,0,3,0,0,0,0
1.25009E+18,175836,153,3617,2,4,14,15,2020,2,-1,0,0,3,0,0,0,0
1.24353E+18,6592,6098,7564,5,3,27,13,2020,1,-1,0,3,3,0,213735,0,71245
1.20554E+18,42193,9977,27592,5,12,13,17,2019,2,-1,0,0,3,0,0,0,0
1.24759E+18,1741576,232378,3727,2,4,7,18,2020,1,-3,1,0,3,133503,0,133503,0
1.2433E+18,12337,1335,20073,4,3,26,22,2020,2,-1,0,3,3,0,384,0,128
1.23837E+18,643,612,2148,5,3,13,7,2020,1,-1,0,0,3,0,0,0,0
1.23917E+18,30942,2030,2463,7,3,15,12,2020,2,-1,2,0,3,23321,0,11660.5,0
1.24576E+18,1273967,9861,4815,4,4,2,17,2020,2,-1,5,1,3,324,1832,64.8,1832
1.2352E+18,353309,185,6703,3,3,4,13,2020,1,-1,0,0,3,0,0,0,0
1.19934E+18,1340583,1094,6778,2,11,26,14,2019,1,-1,0,0,3,0,0,0,0
1.24134E+18,1911,1063,9476,6,3,21,12,2020,2,-2,0,0,3,0,0,0,0
1.24244E+18,317845,8069,2881,2,3,24,13,2020,3,-2,0,0,3,0,0,0,0
1.24155E+18,128847,1668,20051,7,3,22,2,2020,2,-1,0,0,3,0,0,0,0
1.18664E+18,26762,1050,2464,2,10,22,13,2019,1,-1,0,0,3,0,0,0,0
1.25417E+18,5201618,26,11177,6,4,25,22,2020,2,-1,0,1,3,0,9,0,9
1.24438E+18,30435,12615,5732,7,3,29,21,2020,3,-1,2,0,3,327,0,163.5,0
1.24337E+18,72025,4025,1672,5,3,27,2,2020,1,-1,1,0,3,305,0,305,0
1.18938E+18,58527,999,18995,3,10,30,3,2019,3,-1,0,0,3,0,0,0,0
1.19154E+18,29733,857,3313,2,11,5,2,2019,2,-4,0,0,3,0,0,0,0
1.24203E+18,5674,1138,7042,1,3,23,10,2020,1,-1,0,0,3,0,0,0,0
1.23992E+18,5105,348,10611,2,3,17,14,2020,1,-1,0,0,3,0,0,0,0
1.24915E+18,548732,1056,3715,7,4,12,1,2020,3,-1,2,0,3,510,0,255,0
1.24342E+18,20667,948,3360,5,3,27,6,2020,2,-2,0,0,3,0,0,0,0
1.2474E+18,12335,431,2334,2,4,7,5,2020,2,-2,0,1,3,0,51,0,51
1.23927E+18,60632,159,1831,7,3,15,19,2020,1,-3,0,2,3,0,258987,0,129493.5
1.23781E+18,72493,6691,4435,3,3,11,18,2020,1,-3,0,1,3,0,258958,0,258958
1.25048E+18,259655,1667,2697,3,4,15,17,2020,2,-1,1,0,3,9,0,9,0
1.24166E+18,467,242,2419,7,3,22,9,2020,1,-4,0,0,3,0,0,0,0
1.22559E+18,12393,1760,4288,5,2,7,1,2020,1,-4,1,1,3,501,5860,501,5860
1.24938E+18,229250,3204,7188,7,4,12,16,2020,2,-3,0,0,3,0,0,0,0
1.24863E+18,1434,91,4604,5,4,10,15,2020,2,-1,0,0,3,0,0,0,0
1.22401E+18,43343,870,6975,7,2,2,16,2020,3,-1,9,3,3,1393,76,154.7777778,25.33333333
1.19103E+18,584875,31692,2313,7,11,3,16,2019,2,-1,0,0,3,0,0,0,0
1.25289E+18,6390,4745,1611,3,4,22,9,2020,1,-1,0,0,3,0,0,0,0
1.24661E+18,3247518,336,4339,7,4,5,1,2020,1,-1,0,0,3,0,0,0,0
1.23324E+18,31683,7141,3195,5,2,28,3,2020,2,-1,0,0,3,0,0,0,0
1.24651E+18,2318388,5079,2719,6,4,4,18,2020,2,-2,0,0,3,0,0,0,0
1.24216E+18,813423,368,3953,1,3,23,18,2020,1,-1,0,0,3,0,0,0,0
1.24E+18,2730,365,8027,2,3,17,19,2020,1,-1,0,1,3,0,25917,0,25917
1.24611E+18,30600,1500,3544,5,4,3,16,2020,2,-2,0,0,3,0,0,0,0
1.20956E+18,203112,304,4231,2,12,24,19,2019,2,-3,0,2,3,0,453,0,226.5
1.2456E+18,73119,4975,1918,4,4,2,6,2020,2,-1,0,0,3,0,0,0,0
1.20805E+18,373,300,4272,5,12,20,15,2019,2,-1,0,0,3,0,0,0,0
1.24132E+18,458,239,12591,6,3,21,10,2020,1,-1,0,0,3,0,0,0,0
1.24201E+18,792,211,3348,1,3,23,8,2020,1,-4,0,1,3,0,2091,0,2091
1.24392E+18,12171,2112,3888,6,3,28,15,2020,1,-1,0,1,3,0,42848,0,42848
1.24046E+18,2296,390,3075,4,3,19,2,2020,1,-1,0,0,3,0,0,0,0
1.24067E+18,382,505,11970,4,3,19,15,2020,1,-1,0,1,3,0,258958,0,258958
1.24039E+18,74365205,47,8287,3,3,18,21,2020,1,-3,0,0,3,0,0,0,0
1.25207E+18,309044,810,5213,1,4,20,3,2020,2,-1,0,0,3,0,0,0,0
1.24291E+18,35939,0,5326,3,3,25,20,2020,1,-3,0,0,3,0,0,0,0
1.19453E+18,2547,1852,7325,3,11,13,8,2019,1,-2,0,0,3,0,0,0,0
1.25383E+18,8904,772,69181,5,4,24,23,2020,3,-1,0,0,3,0,0,0,0
1.24376E+18,5091,337,10520,6,3,28,4,2020,1,-2,0,0,3,0,0,0,0
1.1895E+18,860098,4657,10939,3,10,30,11,2019,2,-1,0,0,3,0,0,0,0
1.24185E+18,481405,1331,3186,7,3,22,22,2020,1,-1,0,0,3,0,0,0,0
1.2401E+18,11302,962,13632,3,3,18,2,2020,2,-1,0,0,3,0,0,0,0
1.23439E+18,45287101,1107,2666,1,3,2,7,2020,2,-1,0,0,3,0,0,0,0
1.23939E+18,1876436,368,2347,1,3,16,3,2020,1,-1,0,0,3,0,0,0,0
1.18274E+18,9006,3444,2654,5,10,11,19,2019,1,-1,0,0,3,0,0,0,0
1.24543E+18,595214,24680,2943,3,4,1,19,2020,2,-1,1,0,3,335,0,335,0
1.18228E+18,102079,11454,7937,4,10,10,13,2019,1,-2,0,0,3,0,0,0,0
1.24725E+18,5850775,27,1438,1,4,6,19,2020,1,-3,1,1,3,476,258958,476,258958
1.25273E+18,4272,2001,28446,2,4,21,22,2020,1,-3,0,0,3,0,0,0,0
1.23847E+18,1601,4967,10381,5,3,13,14,2020,1,-2,0,1,3,0,2454,0,2454
1.23956E+18,8711,7,4687,1,3,16,14,2020,1,-1,0,0,3,0,0,0,0
1.24173E+18,174,191,14048,7,3,22,13,2020,1,-1,0,1,3,0,4,0,4
1.20348E+18,99579,15,3254,7,12,8,1,2019,1,-1,1,2,3,13927,3218,13927,1609
1.21313E+18,388806,768,19064,5,1,3,15,2020,3,-1,1,0,3,26206,0,26206,0
1.24064E+18,117670,648,16197,4,3,19,14,2020,1,-1,0,0,3,0,0,0,0
1.21786E+18,1488,1482,3342,4,1,16,17,2020,1,-1,0,1,3,0,19,0,19
1.1899E+18,81,69,2135,4,10,31,13,2019,2,-1,0,1,3,0,398,0,398
1.18848E+18,68581,1967,5283,7,10,27,15,2019,2,-2,0,1,3,0,29,0,29
1.22837E+18,105817,28252,5504,5,2,14,17,2020,1,-1,0,0,3,0,0,0,0
1.24127E+18,1676,759,3344,6,3,21,7,2020,1,-1,0,0,3,0,0,0,0
1.24144E+18,38258,467,2742,6,3,21,18,2020,2,-4,1,0,3,15,0,15,0
1.24958E+18,95974,1064,2790,1,4,13,6,2020,3,-3,0,0,3,0,0,0,0
1.25185E+18,24476,126,1465,7,4,19,12,2020,3,-1,0,0,3,0,0,0,0
1.25068E+18,309,2,7248,4,4,16,6,2020,3,-2,0,0,3,0,0,0,0
1.24151E+18,63138,100,14203,6,3,21,23,2020,2,-2,0,0,3,0,0,0,0
1.24676E+18,54911517,2369,12222,7,4,5,11,2020,1,-1,0,1,3,0,196,0,196
1.20268E+18,120457,17675,7541,4,12,5,19,2019,1,-3,0,0,3,0,0,0,0
1.21465E+18,21543,5795,4024,2,1,7,20,2020,1,-1,0,0,3,0,0,0,0
1.23324E+18,1115345,8,1846,5,2,28,4,2020,1,-1,0,10,3,0,1399,0,139.9
1.24694E+18,11707134,1460,29364,7,4,5,23,2020,2,-1,0,0,3,0,0,0,0
1.24686E+18,745385,1685,10989,7,4,5,17,2020,1,-1,0,0,3,0,0,0,0
1.19973E+18,3758140,2,3044,3,11,27,16,2019,1,-1,0,0,3,0,0,0,0
1.25273E+18,1627819,113,3000,2,4,21,22,2020,1,-2,0,1,3,0,52933,0,52933
1.22247E+18,1758207,552,6816,3,1,29,10,2020,1,-2,0,0,3,0,0,0,0
1.23541E+18,246765,999,8182,4,3,5,3,2020,3,-1,0,0,3,0,0,0,0
1.23504E+18,249579,2002,4268,3,3,4,3,2020,2,-1,1,1,3,1,14,1,14
1.24003E+18,93681,1668,9828,2,3,17,21,2020,3,-2,0,0,3,0,0,0,0
1.22911E+18,237953,1263,7098,7,2,16,18,2020,2,-1,2,0,3,133529,0,66764.5,0
1.19028E+18,191434,626,24508,5,11,1,15,2019,1,-1,0,0,3,0,0,0,0
1.22727E+18,120182,9202,1146,2,2,11,16,2020,2,-4,0,0,3,0,0,0,0
1.24929E+18,123273,95,479,7,4,12,10,2020,2,-2,0,1,3,0,28290,0,28290
1.2486E+18,96714,129,3978,5,4,10,13,2020,3,-1,0,1,3,0,2,0,2
1.23697E+18,82191,11836,12253,1,3,9,11,2020,2,-1,0,0,3,0,0,0,0
1.24041E+18,7713,1815,2764,3,3,18,23,2020,2,-1,0,0,3,0,0,0,0
1.2419E+18,16894,1508,4176,1,3,23,1,2020,2,-1,0,0,3,0,0,0,0
1.18953E+18,1320867,237,1501,3,10,30,13,2019,3,-1,0,0,3,0,0,0,0
1.2515E+18,1995562,1369,9403,6,4,18,13,2020,1,-1,0,1,3,0,2193,0,2193
1.18943E+18,47923,47420,991,3,10,30,6,2019,1,-1,0,0,3,0,0,0,0
1.22618E+18,36718,643,2676,6,2,8,16,2020,1,-1,0,0,3,0,0,0,0
1.24317E+18,5770348,491,6508,4,3,26,13,2020,1,-1,0,0,3,0,0,0,0
1.21759E+18,1979495,1262,9055,3,1,15,23,2020,1,-1,0,0,3,0,0,0,0
1.2546E+18,31673,47,6370,1,4,27,2,2020,1,-1,0,0,3,0,0,0,0
1.24207E+18,32520,2036,28497,1,3,23,12,2020,1,-1,0,0,3,0,0,0,0
1.19812E+18,65129,747,1720,6,11,23,6,2019,1,-1,0,0,3,0,0,0,0
1.24469E+18,112457,0,552,1,3,30,18,2020,3,-1,0,4,3,0,65402,0,16350.5
1.23995E+18,211130,1665,2523,2,3,17,16,2020,1,-2,1,0,3,141,0,141,0
1.24487E+18,3,63,1718,2,3,31,6,2020,1,-1,0,1,3,0,121,0,121
1.19059E+18,691399,1251,3952,6,11,2,11,2019,1,-2,0,7,3,0,8024,0,1146.285714
1.1907E+18,5090613,715,23739,6,11,2,18,2019,1,-1,0,0,3,0,0,0,0
1.23871E+18,8882472,561,9896,6,3,14,6,2020,2,-4,0,0,3,0,0,0,0
1.24067E+18,73673,1080,13620,4,3,19,15,2020,1,-1,0,0,3,0,0,0,0
1.25333E+18,1111406,2356,4659,4,4,23,14,2020,1,-1,0,0,3,0,0,0,0
1.23664E+18,166017,104,3584,7,3,8,13,2020,2,-1,0,0,3,0,0,0,0
1.24223E+18,101186,1371,3237,1,3,23,23,2020,3,-1,0,0,3,0,0,0,0
1.18263E+18,1144585,445,7166,5,10,11,12,2019,2,-3,0,0,3,0,0,0,0
1.23451E+18,225912,453,2423,1,3,2,15,2020,2,-4,0,0,3,0,0,0,0
1.23311E+18,6112,753,28567,4,2,27,19,2020,2,-4,0,0,3,0,0,0,0
1.2535E+18,469971,2864,4085,5,4,24,1,2020,1,-1,1,2,3,55,785,55,392.5
1.24475E+18,323045,1507,23786,1,3,30,22,2020,2,-2,0,0,3,0,0,0,0
1.24931E+18,74326,116,4959,7,4,12,12,2020,2,-2,0,1,3,0,35,0,35
1.25588E+18,269458,1690,3217,4,4,30,15,2020,1,-2,1,0,3,38,0,38,0
1.24046E+18,31274,388,3798,4,3,19,2,2020,1,-3,0,0,3,0,0,0,0
1.24637E+18,12041,4693,32151,6,4,4,9,2020,1,-3,0,0,3,0,0,0,0
1.22078E+18,199857,52,4721,5,1,24,18,2020,3,-1,0,0,3,0,0,0,0
1.24786E+18,2623499,485,10990,3,4,8,12,2020,1,-4,0,0,3,0,0,0,0
1.19284E+18,6889464,1886,9015,5,11,8,16,2019,3,-4,1,0,3,5230,0,5230,0
